sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag,filter_status,filter_reason,research_status,validation_status
140,NCCCC(N)C(=O)N1CCCCC1,21,0,22.0,,<eos>,eos,<bos> N C C C C ( N ) C ( = O ) N 1 C C C C C 1 <eos> C 1 C 1 <eos> <eos> <eos> C <eos> <eos> <eos> C <eos> <eos> <eos> C 1 = O = O C 2 ( C ( F ) c ( c C c C O ) C 1 C C ) C H C C c C O ( O ) ( C ( = O ) 2 C [ C ) ] C 1 C H 2 1 2 [ N ] C 2 [ O 1 s S N o = c O c N # - o - H # N 1 H ],18 15 15 15 15 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15 8,1,CCC1,0,0,,0,1,0,NCCCC(N)C(=O)N1CCCCC1,True,True,1,False,,199.3,0.065,72.35,2.0,3.0,4.0,0.6725,2.4779,True,0.9191,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
199,COc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,33,0,34.0,,<eos>,eos,<bos> C O c 1 c c c ( N S ( = O ) ( = O ) c 2 c c c ( C ) c c 2 ) c c 1 <eos> <eos> c 1 C C C 1 <eos> <eos> c C <eos> <eos> c c 1 c C 1 <eos> c c c <eos> c 1 c 1 <eos> C [ C c 1 c O ( C ) ( C O C O = C ) C ] H ( O ) C O C 1 = [ H ] 1 2 c O 1 # F = # o = O N # F l C s F H C 2 <eos> #,15 19 23 8 23 23 23 5 18 20 5 13 19 6 5 13 19 6 23 9 23 23 23 5 15 6 23 23 9 6 23 23 8,1,)cc1,0,0,,0,2,0,COc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,True,True,1,True,,277.34,2.804,55.4,1.0,3.0,4.0,0.9346,1.4569,True,0.9183,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
85,O=C(O)(CC=CC1CCCCC1C1CS(=O)C1O),31,0,32.0,,<eos>,eos,<bos> O = C ( O ) ( C C = C C 1 C C C C C 1 C 1 C S ( = O ) C 1 O ) <eos> <eos> 1 C 1 <eos> c 1 1 O N C 1 ( c O O F O c C O C c ) C ( C 1 ) [ C C ] C <eos> 1 H O C C C O C O 2 O C O [ C ] C ( O C C C 2 1 2 [ H ] 1 2 ) O 1 <eos> r <eos> B <eos> o O ( s 2 N r 1 H N 2 ) 1 =,19 13 15 5 19 6 5 15 15 13 15 15 8 15 15 15 15 15 8 15 8 15 20 5 13 19 6 15 8 19 6,),C1O),0,0,,0,2,0,O=C(O)CC=CC1CCCCC1C1CS(=O)C1O,True,True,1,True,,272.37,1.521,74.6,2.0,3.0,4.0,0.7609,4.8104,True,0.9115,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
385,Cc1cccc(C)c1N1C(=O)c2cccc(O)c2C1=O,34,0,35.0,,<eos>,eos,<bos> C c 1 c c c c ( C ) c 1 N 1 C ( = O ) c 2 c c c c ( O ) c 2 C 1 = O <eos> <eos> C 1 C c 2 C C 1 C 2 ( C ) C <eos> 2 C H C c C c 2 c ( C 1 C C 1 C ( H O ( C ) C C ( = O ) O ) - C ) [ C 2 H 1 2 1 = O N 1 C ] H O 1 <eos> = H 5 # = F c s F O C N [ s B 5 ] n,15 23 8 23 23 23 23 5 15 6 23 8 18 8 15 5 13 19 6 23 9 23 23 23 23 5 19 6 23 9 15 8 13 19,O,C1=O,0,0,,0,1,0,Cc1cccc(C)c1N1C(=O)c2cccc(O)c2C1=O,True,True,1,False,,267.28,2.81,57.61,1.0,3.0,1.0,0.8082,2.1281,True,0.9006,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
328,C=CNC1(C(C)C(C)C(=O)NC(=O)NC1=O)c1OCC1,38,0,39.0,,<eos>,eos,<bos> C = C N C 1 ( C ( C ) C ( C ) C ( = O ) N C ( = O ) N C 1 = O ) c 1 O C C 1 <eos> <eos> O N O C <eos> <eos> = O 1 O C c c c c 3 c C ( C ) [ C 2 ] C 2 1 H C ( C C O C 1 C 1 C O ( C ( C ( O O ) O 2 1 2 [ N ] 1 2 ) O 1 s N c s O n 1 S r c N ( # F ) 2 c 3 ),15 13 15 18 15 8 5 15 5 15 6 15 5 15 6 15 5 13 19 6 18 15 5 13 19 6 18 15 8 13 19 6 23 8 19 15 15 8,1,OCC1,0,0,,0,2,0,C=CNC1(C2CCO2)C(=O)NC(=O)NC(=O)C(C)C1C,True,True,1,True,,281.31,-0.115,96.53,3.0,5.0,3.0,0.6703,4.7161,True,0.8988,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
343,Cc1cccc(C)c1N1C(=O)c2ccc(N)cc2C1=O,34,0,35.0,,<eos>,eos,<bos> C c 1 c c c c ( C ) c 1 N 1 C ( = O ) c 2 c c c ( N ) c c 2 C 1 = O <eos> <eos> C 1 C c 1 <eos> <eos> c C <eos> ( C ) C <eos> 2 C H c ( C c C ) c 2 <eos> C C 1 C ( H O ( O ) C C ( = O ) C O - C ) [ C 2 H ] 2 1 = [ N 1 C ] r O 1 <eos> = n 2 # = F c O o c r N [ H 2 ] <eos> #,15 23 8 23 23 23 23 5 15 6 23 8 18 8 15 5 13 19 6 23 9 23 23 23 5 18 6 23 23 9 15 8 13 19,O,C1=O,0,0,,0,1,0,Cc1cccc(C)c1N1C(=O)c2ccc(N)cc2C1=O,True,True,1,False,,266.3,2.686,63.4,1.0,3.0,1.0,0.6373,2.0615,True,0.8942,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
152,CC(C)OC(=O)C1CNC(COCCC1),24,0,25.0,,<eos>,eos,<bos> C C ( C ) O C ( = O ) C 1 C N C ( C O C C C 1 ) <eos> <eos> C 1 C C C C C C 1 <eos> <eos> C <eos> <eos> O <eos> O C <eos> 2 C ( C O C 1 ) C c C [ C O C ] C O C C [ C 1 H O ( C O ) C ( = O ) C H C ] C ( O ) C H 2 1 2 [ N 1 C ] S O 1 s - o F - c F n O B F r B H F n r 1 o,15 15 5 15 6 19 15 5 13 19 6 15 8 15 18 15 5 15 19 15 15 15 8 6,),CC1),0,0,,0,1,0,CC(C)OC(=O)C1CCCOCCNC1,True,True,1,True,,215.29,0.954,47.56,1.0,4.0,2.0,0.6968,3.2524,True,0.8901,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
91,COc1nc(C)=c(N)C1-c1ccc(Cl)cc1,29,0,30.0,,<eos>,eos,<bos> C O c 1 n c ( C ) = c ( N ) C 1 - c 1 c c c ( C l ) c c 1 <eos> <eos> c c 1 O C C C 1 <eos> C <eos> O C C c 1 H C ( C c 1 C ) c c C <eos> C c 1 C C 2 C O 1 O O 1 C C 1 C O 2 O <eos> C [ C ] C ( O O ) C <eos> 1 O [ N ] C 2 # O 1 N 2 <eos> c # = O <eos> l n F C <eos> 5 H S C 5 <eos>,15 19 23 8 25 23 5 15 6 13 23 5 18 6 15 8 7 23 8 23 23 23 5 15 24 6 23 23 8,1,)cc1,0,0,,0,1,0,COC1=NC(C)=C(N)C1c1ccc(Cl)cc1,True,True,1,True,,236.7,2.672,47.61,1.0,3.0,1.0,0.8151,3.1973,True,0.8866,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
265,Nc1ncnc2sc3c(c12)CC1CC(C3)N1,28,0,29.0,,<eos>,eos,<bos> N c 1 n c n c 2 s c 3 c ( c 1 2 ) C C 1 C C ( C 3 ) N 1 <eos> 1 C C C c O C c C 1 <eos> C O <eos> C <eos> N <eos> O 1 C C 1 c C c <eos> <eos> c C <eos> c 1 2 2 H C 2 c ( C 1 [ C O C ] ) 1 C 2 H ( = C ) C O C H 2 1 2 <eos> N 1 C 2 # O 1 s F r S O C F S [ = N n F ] # C ( F 2,18 23 8 25 23 25 23 9 28 23 10 23 5 23 8 9 6 15 15 8 15 15 5 15 10 6 18 8,1,3)N1,0,0,,0,1,0,Nc1ncnc2sc3c(c12)CC1CC(C3)N1,True,True,1,True,,232.31,1.103,63.83,2.0,5.0,0.0,0.7137,4.4714,True,0.8849,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
160,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,33,0,34.0,,<eos>,eos,<bos> N C c 1 c ( N ) n c ( - c 2 c c c c c 2 ) n c 1 - c 1 c c c c c 1 <eos> l <eos> 1 C F c F 1 <eos> <eos> c H c c 3 c c 1 c c = O c c c 1 c 1 C c 1 C c C c 2 C C [ O 3 O F 1 C C C C H ] ( O ) C [ C C 1 ] 2 1 C 2 s O 1 - F 2 s <eos> S F ( s O B C S 5 C c ) [ r,18 15 23 8 23 5 18 6 25 23 5 7 23 9 23 23 23 23 23 9 6 25 23 8 7 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,True,True,1,False,,276.34,2.852,77.82,2.0,4.0,3.0,0.7707,1.9713,True,0.8829,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
